# BATCH 22 — pitch layout most=G high=G mid=E low=G least=E
# Elevated slots are MID and LEAST. LEAST is a withdrawal pole in all five entries
# (unexamined, jagged-as-snap, coddling, colourless, tight-fisted are all a declining
# or a keeping), so LEAST takes LANE B in every one — jeopardy deflates a withdrawal.
# MID takes LANE A in three (searing, charismatic, mung — a needle, an auction hammer,
# a hall that seats once) and LANE B in two (introspective, mellow).
#
# THE OBJECT IS NAMED IN THE ROW. Not "her savings" but the eighty pounds that is your
# food for the week; not "a hard truth" but that he talks to her the way he talks to
# staff; not "a small gift" but the second of the two guest tickets, and the hall
# doors shutting at eleven.
#
# NEIGHBOURS — from src/content/trait-neighbours.tsv, entries read, separations here.
# No `!` same-batch flags, but there IS a pole-to-trait collision — see the note below.
#
#   introspective (umami-fermented-black) vs pensive (sweet-fermented-black),
#     ruminative (bitter-fermented-black), self-aware (sour-fermented-adzuki), and the
#     unwritten ~reflective / ~inward / ~contemplative all circling.
#     Pensive shares the BEAN AND THE FORM: it is MOOD — under something for nine days,
#     the thing from last week still there — and its content is a weight, not an
#     explanation. Ruminative shares the BEAN AND THE FORM too: it is a LOOP over one
#     past EVENT, replayed for the sentence that did it, the four seconds at the
#     junction; it is involuntary and it is about something already done. Self-aware
#     catches itself IN THE MOMENT — three coffees, you know you are avoiding
#     something. Introspective is none of those: the subject is always THE READER'S
#     OWN MOTIVE, the looking is deliberate and unhurried, and it PRODUCES AN ACCOUNT —
#     the reason, and the reason under it, said out loud without flinching. So no facet
#     here replays an event, none of them is a mood, and every one ends with the reader
#     naming a why about themselves (or refusing to go and find one).
#     ~reflective looks back at a period for the lesson; ~inward is direction of
#     attention, not analysis; ~contemplative is on impersonal things. All parted by
#     the same lever: the subject here is me, and the object is the why.
#
#   mellow (umami-dried-butter) is the worst in the batch. ALL FOUR written neighbours
#     are BUTTER BEANS — languid (umami-smoked-butter), placid (bitter-boiled-butter),
#     restful (umami-boiled-butter), serene (sweet-dried-butter). The butter calm
#     cluster, five ways over. Read all four; what is left:
#       Restful RECUPERATES — the act is lying down, the nap, the wine, sort it out in
#         the morning. Its content is rest taken.
#       Placid needs an EMERGENCY — a mayday, blood on the ice — and its content is
#         that the alarm does not reach you.
#       Serene needs something that SHOULD DISTURB — the drop in the cabin, the wasp,
#         two men squaring up — and its content is the absence of fear.
#       Languid shares the bean AND the flavour and is about PACE AGAINST PRESSURE —
#         four miles an hour with a boat behind you, another coffee with the last boat
#         at four. It refuses to be hurried, and the hurrying has to be on the page.
#     DRIED IS THE LEVER. Mellow is REDUCED: not soothed, not sedated, not restoring
#     anybody, and not holding a line against anyone. Only what is inessential has been
#     taken away, and what has gone is THE EDGE. So mellow's material is the thing that
#     would sharpen anybody else and does not sharpen you — the deposit not chased, the
#     bag on the wrong coach, the jab from across a table — and the temperature is the
#     reader's own constitution, not a service to the room. No emergency anywhere in
#     this entry, nobody hurrying the reader, and nobody being calmed by them.
#
#   searing (sour-smoked-kidney) vs fierce (sour-dried-kidney) — SAME BEAN AND FLAVOUR,
#     the closest pair in the batch — plus acerbic (sour-dried-fava), piercing
#     (sour-smoked-cannellini), relentless (spicy-fried-black).
#     Fierce is PROTECTIVE and needs AN OPPONENT — the dog's owner, the fly-tippers, the
#     man at the library desk. There is someone being wronged and the reader goes at
#     the wronger. Acerbic is a STYLE: the sentence is the point, the world has enough
#     books by people who mistake stubbornness for talent. Piercing shares flavour AND
#     form and NAMES WHAT NOBODY HAS SAID — it is the sign, not the year; its content
#     is accuracy, and it can be delivered gently. Relentless is persistence, not
#     speech.
#     Searing has NO OPPONENT IN THE SCENE. The heat goes into somebody the reader is
#     on the side of, the truth is for them, and smoked means it is said once, level,
#     and does not wear off. So every facet here has one recipient the reader loves or
#     likes, no villain present, and a truth that costs the hearer something.
#
#   charismatic (spicy-roasted-cannellini) vs magnetic (spicy-roasted-black) — SAME
#     FLAVOUR AND FORM — plus gregarious (spicy-roasted-chickpea), commanding
#     (spicy-fried-navy), transfixing (spicy-smoked-adzuki).
#     Magnetic is PULL WITHOUT DOING ANYTHING: you say nothing all afternoon and fifty
#     people go right at the bridge behind you. Involuntary, silent gravity.
#     Gregarious wants people TOGETHER — the content is inclusion, everyone asked.
#     Commanding TAKES CHARGE — allocates, instructs, tells each of nine what they owe.
#     Transfixing HOLDS PEOPLE STILL; the spell of the telling is the content.
#     Charismatic SPEAKS AND THEY COME WITH IT. There is a specific proposal on the
#     page, named people, and they move because the reader put it to them — and
#     cannellini means what is made vivid is THE THING, not the reader. So no facet
#     here organises anybody, gathers anybody, or holds a room still, and every one has
#     a proposal and people moving on it.
#
#   openhanded (sweet-fried-mung) is the easy one — convivial (sweet-roasted-adzuki),
#     expansive (umami-roasted-pinto), kind (sweet-boiled-cannellini), warm
#     (umami-roasted-adzuki). Convivial is TOGETHERNESS, the extra hour booked, the long
#     table. Expansive is ABUNDANCE OF OUTPUT — the full tour, the recipe and the deli.
#     Warm is TEMPERATURE toward people — going over, the plate next door. Kind is
#     ATTENTION AND TROUBLE taken over one person's welfare.
#     Openhanded is THE RESOURCE LEAVING YOUR HANDS, and fried means it goes in the same
#     motion as the decision — before it has been costed. So every facet here has a
#     named possession, sum, day or place on the page, and it moves, or pointedly does
#     not.
#
# WHAT THE NEIGHBOURS FILE DID NOT CATCH — it maps trait to trait, never POLE to trait.
#   Batch 21 was bitten by this (liminal's LEAST sat on abiding's TRAIT, same batch).
#   Batch 22's is: mellow's INVERSE is JAGGED, which sits next to searing's TRAIT, in
#   this batch. Separated by content, not by axis. JAGGED IS AN EDGE WITH NOTHING
#   BEHIND IT — a snap, for the reader's own relief, aimed at nobody's good and about
#   nothing that matters. SEARING IS TRUE AND AIMED — it is about the hearer's own
#   situation and it is for them. So the butter Low and Least are the reader being
#   sharp over a phone contract and a man talking over a guide, with no truth in it and
#   nothing at stake for the person snapped at; and no kidney facet has the reader
#   merely irritable, or snapping at anybody who is not the person the truth is for.
#
# === umami-fermented-black — introspective / self-absorbed / unexamined
# AXIS: you go down after your own motive — the reason, and the reason under it — and
#   you can say what you find.
# TITLES: Sunset Beanevard is the excess exactly: a woman with a complete account of
#   herself and no room in it for anybody else. The Diving Bean and the Butterfly is
#   total interiority — a whole book got out of a man who can only blink. Beanside Out
#   is the machinery under a feeling. Don't Bean, Don't Tell is the inverse: not asked,
#   and nothing to tell.
# OFF-LIMITS: a turtle carrying its whole house; "everybody else becomes scenery";
#   "work out what you actually think"; "say the half-formed version"; "an unexamined
#   life is still a life"; red miso and shuttered cellars.
#   OLD FACETS: arguing either side of it with the person it happened to never coming
#     up; the drive back and why the remark landed; writing it down plainly at the end
#     of the day; the same thing gone wrong twice and the third attempt; "asked why you
#     reacted like that, you say you have no idea". So no drive home, no journal, no
#     repeated attempt, and the you-have-no-idea line is spent.
#   QUESTION owns: snapping at your partner about the bin, and answerMost is working it
#     out and talking them through every step. So no facet is an apology replaced by an
#     analysis, and none of them is the reader explaining themselves to a partner.
umami-fermented-black	most	bakery	motive-unsettled	friend	grounded
# STAKES: the four thousand, and the lease goes to somebody else this week
umami-fermented-black	high	swimming pool	reason-admitted	friend	grounded
# STAKES: the friendship, and admitting the reason you gave him was a lie
umami-fermented-black	mid	anatomy museum	visit-explained	stranger	elevated
# STAKES: saying something private about your mum's surgery to ten strangers
# LANE B — how the collection was actually got: the ledger of names, the workhouse dead, who was allowed to be dissected and who was not.
umami-fermented-black	low	food bank	reason-declined	official	grounded
# STAKES: you get on the rota without ever having to say why you came
umami-fermented-black	least	clinic	cause-refused	official	elevated
# STAKES: the six weeks of talking, turned down for the prescription
# LANE B — how the assessment works from the inside: the nine numbered questions, the score, and what each score gets you.
#
# === umami-dried-butter — mellow / sluggish / jagged
# AXIS: the edge has gone out of you — things that would sharpen anybody else do not
#   sharpen you, and it is your own constitution rather than anything you are doing for
#   the room.
# TITLES: The Tortoise and the Bean is the reduced pace winning anyway. Beanow Yellow
#   and Take It Beansy are the trait plain. Jagged Little Bean and The Cutting Bean
#   Edge are the inverse, and both are an edge rather than a truth.
# OFF-LIMITS: a dugong living fifty years without hurrying; "take everything gently and
#   nothing ever gets dealt with"; "arguments run out of steam when you don't join in";
#   "annoyance is information too"; "say the sharp thing, it saves an hour"; parmesan
#   rind and softened years.
#   OLD FACETS: the chair by the pavilion after everybody has left the green; four
#     miles an hour on the canal with a boat behind you; the cheese wheels and the
#     buyer offering now; the taxi rank and the man who was not queuing; washing round
#     people at the end of a party. So no lingering after everyone has gone, no
#     waterway, no cellar, no queue-jumping, no washing up. Note the canal facet is
#     LANGUID, not mellow — the whole reason the separation above is written out.
#   QUESTION owns: somebody at your table being rude to a waiter. No facet here is the
#     reader at a table with somebody behaving badly to staff.
umami-dried-butter	most	doorstep	claim-abandoned	housemate	grounded
# STAKES: four hundred pounds of your own deposit, written off
umami-dried-butter	high	high street	kit-lost	group	grounded
# STAKES: the first day of the walk, and the boots you'll do it without
umami-dried-butter	mid	prison	jab-unreturned	family	elevated
# STAKES: the only visit this month, and forty minutes of it
# LANE B — how a visit actually works: booked, forty minutes, a numbered table, nothing handed across it, and money only through the machine in the lobby.
umami-dried-butter	low	chemist	trainee-snapped	official	grounded
# STAKES: her supervisor is watching and you make it worse for her
umami-dried-butter	least	mine tour	interruption-snapped	stranger	elevated
# STAKES: a man told to shut up in front of eleven strangers underground
# LANE B — how the pit worked: the cage, the wage tokens, the seam still down there, and the guide who worked it.
#
# === sour-smoked-kidney — searing / withering / coddling
# AXIS: you say the true hard thing to the person it is about, once and level, and it
#   goes in and stays in.
# TITLES: Wuthering Beans is the withering pole — a truth used until there is nothing
#   left of anybody. No Beanter is the trait: no quarter, said to the person's face.
#   Beanon Wool and Bubble Bean are the inverse, and both are somebody being wrapped up
#   rather than told.
# OFF-LIMITS: a tiger shark eating whatever the sea puts in front of it; "say the
#   withering thing and it outlives the argument"; "the hard truth said once does its
#   work"; "cool it down first"; "coddling somebody through a bad week is not
#   weakness"; mesquite and tamarind and a room that recovers slowly.
#   OLD FACETS: the nephew's business plan and the figure on page two; the choir
#     audition sung flat in the same three bars; the demo played in the car; the stall
#     that took half what it took last time; the mock driving test and the clipped
#     kerb. So no business plan, no audition, no demo, no market stall, no driving test.
#     CREATIVE-WORK FEEDBACK IS SPENT ACROSS THE NEIGHBOURS TOO — the novel, the
#     jewellery, the barista's drink, the writing class. Nobody in this entry is shown
#     a piece of work.
#   QUESTION owns: the friend's shop with four months of money and a plan that assumes
#     Christmas. So no facet here is about a business or anybody's finances.
sour-smoked-kidney	most	station	prophecy-delivered	family	grounded
# STAKES: your sister's happiness, taken off her before the train comes
sour-smoked-kidney	high	forest	partner-named	friend	grounded
# STAKES: a deposit on next summer, and she may never ask you anything again
sour-smoked-kidney	mid	tattoo studio	name-questioned	friend	elevated
# STAKES: it's on her arm for good, and she asked at the last moment it could matter
# LANE A — the outline goes on before the colour, and from the first pass it is on her arm for good.
sour-smoked-kidney	low	running track	trials-softened	child	grounded
# STAKES: she goes to the trials on times that won't get her in
sour-smoked-kidney	least	respite home	sale-withheld	family	elevated
# STAKES: your grandmother hears about the house from somebody else, or never
# LANE B — how the home actually runs: the handover book, the drugs round, the one room they keep back for emergencies.
#
# === spicy-roasted-cannellini — charismatic / messianic / colourless
# AXIS: you put a thing to people and they come with it — the believing happens because
#   you were the one who said it.
# TITLES: Beanessiah is the excess, a following that outruns the thing it is following.
#   A Bean Is Born and Star Beanlity are the trait — somebody who can hold a room and
#   does. Beanagnolia and Invisible Bean are the inverse: the pitch nobody stops for,
#   and the person nobody could name afterwards.
# OFF-LIMITS: a dolphin bringing the whole pod over; "a crowd repeats the loudest voice
#   back to itself"; "speak plainly and they'll follow"; "nobody needs a speech here";
#   "being forgettable is a kind of freedom"; bird's eye chilli and gathered attention.
#   OLD FACETS: ninety minutes on the future of the town in a hall; the room of
#     fourteen-year-olds on a wet afternoon; the club getting in the water; the guitar
#     and the pitch outside the station; the training day run exactly as the pack has
#     it. So no public meeting, no classroom, no swim, no busking, and READING A SCRIPT
#     AS WRITTEN IS SPENT — the least here cannot be that shape.
#   ALSO SPENT NEXT DOOR: spicy-smoked-adzuki's least is a director offering the reader
#     the one spare line and the reader giving it away. No facet here declines an
#     offered turn on a stage.
#   QUESTION owns: people believing in your plans, and answerHigh is putting it across
#     so they can see the thing working. Vocabulary shared by nature; no facet maps
#     one-to-one onto an answer.
spicy-roasted-cannellini	most	warehouse	saturdays-asked	group	grounded
# STAKES: nine people's Saturdays, and one partner who's stopped asking when he'll be home
spicy-roasted-cannellini	high	hospital	withdrawal-reversed	friend	grounded
# STAKES: three months off a nursing degree she's about to throw away
spicy-roasted-cannellini	mid	auction house	bidding-revived	group	elevated
# STAKES: forty pounds against a roof, and the hammer falls once
# LANE A — the hammer comes down once, and the flat and the forty pounds go with it.
spicy-roasted-cannellini	low	phone	pitch-declined	friend	grounded
# STAKES: forty unsold tickets on a night she's put on herself
spicy-roasted-cannellini	least	youth club	notice-pinned	child	elevated
# STAKES: a fund handed back unspent and twenty-seven kids who don't go
# LANE B — how the club runs: the sign-in book, two staff for thirty, who gets taxied home, and the fund that pays for the trip.
#
# === sweet-fried-mung — openhanded / prodigal / tight-fisted
# AXIS: what you have goes to whoever needs it, in the same motion as deciding, before
#   anybody has worked out what it costs you.
# TITLES: The Beanigal Son is the excess and the whole shape of it — everything out,
#   nothing kept back, and a way home afterwards. Give a Little Bean and The Bean Gift
#   are the trait. Tight-Beaned and Scrooge McBean are the inverse: the hand closed.
# OFF-LIMITS: cleaner shrimp working on anything that turns up; "give it all away and
#   there's nothing to give next time"; "generosity comes back oddly and late"; "hold a
#   bit of it back"; "holding on to it is not a sin"; palm syrup and full plates.
#   OLD FACETS: the round for nine and the next one too; the key to the spare room; the
#     good chisel four months out on loan; the bill split by what people had; the
#     smallest note in the collection going round. So no rounds, no spare room, no lent
#     tool, no bill splitting, no whip-round.
