# BATCH 23 — pitch layout most=E high=G mid=G low=E least=G
# Elevated slots are MOST and LOW. MOST takes LANE A in all five (the excess pole can
# carry jeopardy and every one of these excesses lands somewhere permanent). LOW takes
# LANE B in all five — low is a withdrawal or a slackening in every entry here, and
# jeopardy deflates it.
#
# THE OBJECT IS NAMED IN THE ROW. Not "a decision about a young player" but the team
# sheet that goes up tonight with the county scout coming to that game; not "his
# situation" but the address the bench is given for where he will be living; not "a
# small unreliability" but the Thursday she has already turned somebody else down for.
#
# NEIGHBOURS — from src/content/trait-neighbours.tsv, entries read, separations here.
# No `!` same-batch flags. TWO adjacencies the file does not carry are written up at
# the end: one pole-to-trait, one batch-to-batch.
#
#   accomplished (umami-fried-green) vs assured (umami-fried-fava), confident
#     (spicy-roasted-edamame), polished (bitter-roasted-adzuki), ~practised
#     (sweet-fermented-edamame).
#     Assured shares the FLAVOUR AND THE FORM and is CERTAINTY IN THE MOMENT — the last
#     train is twenty to twelve, don't bother checking. It is about being sure, and it
#     can be wrong. Confident is NERVE WITHOUT WARRANT — the left path down the moor,
#     two hundred for the six bowls. Polished is SURFACE — going back to change the
#     shirt, standing up to greet each of them. ~practised is the reps.
#     Accomplished is A RECORD THAT EXISTS. The years are behind it and the work has
#     been done to a standard, and the vote is always WHAT THE READER DOES WITH THE
#     STANDING. So every facet here puts the record on the page as a fact and then
#     hands the reader an ordinary act to do with it.
#     THE EXPERTISE-TEST TRAP IS LIVE IN THIS ENTRY. If Resist comes out as "I couldn't"
#     rather than "I wouldn't", the vote is lost. So the page always GRANTS the
#     capability outright — eleven years, you did this for a living — and the act is
#     always something anybody can picture doing: put a sheet up, ask to see a letter,
#     tie a belt on, say you're not putting your name down.
#
#   restorative (umami-dried-mung) vs compassionate (sweet-boiled-kidney), restful
#     (umami-boiled-butter), serene (sweet-dried-butter), tranquil (bitter-dried-butter),
#     ~nurturing (sweet-boiled-mung), ~replenishing (umami-boiled-mung).
#     Restful is THE READER RESTING — naps, wine, sort it out in the morning. Serene and
#     tranquil are THE READER'S OWN EQUANIMITY under something that should disturb, and
#     tranquil's kettle-and-two-mugs on the heeling boat is the closest miss: its
#     content is that the reader is not rattled, not that anybody is mended.
#     Compassionate is FEELING FOR someone in acute trouble — the hospice night, the
#     year he has had said out loud at the jobs fair. ~nurturing GROWS somebody;
#     ~replenishing puts back what was spent.
#     Restorative is CONDITIONS TENDED SO SOMEBODY COMES BACK TO THEMSELVES. Not a
#     rescue and not sympathy — the mung is what you give the person recovering. Dried
#     means it needs no upkeep and takes nothing out of the reader to give. So every
#     facet here has a person who is worn through, a condition changed rather than a
#     crisis met, and no self-sacrifice on display.
#
#   tested (sour-fermented-kidney) vs hardy (bitter-dried-kidney), gritty
#     (spicy-boiled-black), steely (bitter-dried-fava), rooted (umami-fermented-kidney).
#     Hardy shares the BEAN and is ENDURANCE HAPPENING NOW — the filling with no
#     injection, taped hands back up the scaffold, the fourth night in the chair.
#     Gritty is pushing through the present difficulty. Both are present tense. Steely
#     is resolve that will not bend. Rooted shares the BEAN AND THE FORM and is
#     ATTACHMENT TO A PLACE — not selling, which corner the pub was on.
#     Tested is PAST EXPERIENCE, CONVERTED. The thing has already happened, it changed
#     the reader out of sight, and what is voted on is what they do with knowing the
#     price. So nothing here is the reader gritting through something now.
#     THE ENTRY'S OWN SHAPE IS SPENT AND IT IS THE OBVIOUS ONE. Four of the five old
#     facets and all five answers are "somebody is where you were, and you offer them
#     your experience" — the young one on the crew, the shop that went under, the sea
#     swimming, and the question itself. NO FACET HERE ADVISES SOMEBODY IN THE READER'S
#     FORMER POSITION. What is left, and used: knowing the real price and pricing it
#     for somebody (climbing wall), being the one who can do the thing because they
#     have already done it (funeral), and the scar closed over the sympathy (site
#     office).
#
#   arresting (spicy-smoked-cannellini) vs magnetic (spicy-roasted-black), piercing
#     (sour-smoked-cannellini), transfixing (spicy-smoked-adzuki).
#     Magnetic is PULL TOWARD A PERSON, silent and involuntary — fifty people go right
#     at the bridge behind you. Transfixing HOLDS PEOPLE OVER TIME; duration is its
#     content, the second book, the story past the hour. Piercing shares the BEAN AND
#     THE FORM and NAMES WHAT NOBODY HAS SAID; its content is accuracy.
#     Arresting is THE INTERRUPTION ITSELF — one spare thing, placed, that stops people
#     mid-motion and is not explained. Cannellini makes it spare, smoked means it lands
#     without a visible source. It does not hold anybody, it is not about the reader's
#     person, and it is not an insight.
#     THE ENTRY'S OWN VOCABULARY IS ALL EXHIBITION — the hung photograph, the lecture
#     opener, the shop window. Only one facet here is a made object on a wall, and it
#     is the LEAST.
#
#   dependable (sweet-boiled-edamame) vs constant (sweet-boiled-black), dutiful
#     (sweet-dried-navy), stalwart (umami-fried-kidney), trustworthy (sour-boiled-kidney).
#     Constant shares the FLAVOUR AND THE FORM and is A REPEATED ACT ACROSS TIME — the
#     same day at your mum's, eleven years of Saturday doors, the book token every
#     birthday. The cadence is the content. Dutiful is AN OBLIGATION DISCHARGED, and the
#     reader did not choose it — the rota, the jury summons. Stalwart is STANDING BY A
#     PERSON through something hard. Trustworthy is a CONFIDENCE KEPT.
#     Dependable is A SPECIFIC UNDERTAKING THAT SOMEBODY ELSE'S PLAN IS NOW RESTING ON.
#     Not a cadence, not owed, not emotional presence, not secrets. So every facet here
#     names the thing the reader said they would do and names what has been built on it.
#
# WHAT THE NEIGHBOURS FILE DID NOT CATCH — two, this time.
#   POLE TO TRAIT. It maps trait to trait only. Here: accomplished's INVERSE is
#     "unproven", which sits on tested's INVERSE "untried", in this batch. Separated by
#     content — unproven is NO RECORD, nothing demonstrated, and its scenes are about
#     measurement and standing; untried is NO SCAR, nothing survived, and its scenes are
#     about cost and warning. So the green low and least are about being graded and
#     certified, and the kidney low and least are about having lost nothing and having
#     been warned of nothing.
#   BATCH TO BATCH. Not in the file at all: arresting (spicy-smoked-cannellini) shares
#     the BEAN AND THE FLAVOUR with charismatic (spicy-roasted-cannellini), which was
#     written last sitting, in batch 22. Charismatic MOVES people — a proposal put to
#     them and they come with it, and it is warm and it recruits. Arresting STOPS them,
#     asks for nothing, and explains nothing. So no facet here has a proposal in it and
#     nobody in this entry is persuaded to do anything.
#
# === umami-fried-green — accomplished / self-satisfied / unproven
# AXIS: you have actually done it, for years, to a standard other people can see, and
#   what gets voted on is what you do with the standing that gives you.
# TITLES: The Cat That Got the Bean is the excess sitting in it. The King's Bean and
#   Simply the Beanest are the record itself. Rookie of the Bean and All Mouth and No
#   Beans are the inverse — starting again with nothing proved, and nothing behind the
#   claim.
# OFF-LIMITS: a sea eagle taking a fish without slowing; "good enough for long enough
#   and the trying stops"; "skill shows in what gets left out"; "start again as a
#   beginner"; "beginners have all the fun"; grated daikon and finished technique.
#   OLD FACETS: correcting the young one at length with two examples from your career;
#     the job that comes to you because nobody else can do it to that standard; "it took
#     a while"; finding a way to talk about the team; "probably not ready" said before
#     thinking. ALL FIVE ARE THE READER TALKING ABOUT THEIR OWN SKILL, and so are all
#     five answers. THE MODESTY CONVERSATION IS SPENT — no facet here is the reader
#     answering a question about how good they are.
#   QUESTION owns: three records out, twenty years behind you, and somebody at the club
#     night asking whether you actually play.
umami-fried-green	most	sports club	record-cited	group	elevated
# STAKES: a four-year regular misses the one game the scout comes to
# LANE A — the sheet goes up tonight, the scout comes to that one game, and the boy who has been there four years does not play in it.
umami-fried-green	high	passport office	letter-read	stranger	grounded
# STAKES: a woman refused a third time because nobody will read her letter
umami-fried-green	mid	careers fair	figures-given	child	grounded
# STAKES: a seventeen-year-old picks a trade on the brochure answer or the real figures
umami-fried-green	low	dojo	belt-taken	official	elevated
# STAKES: six years of grading set aside, with nobody in the room knowing
# LANE B — how the club is actually run: the grading panel, the belt order, who sweeps the mat and who lines up where.
umami-fried-green	least	barbecue	assessment-skipped	friend	grounded
# STAKES: twenty years unrecognised, and a friend of three graded above you
#
# === umami-dried-mung — restorative / enabling / depleting
# AXIS: people come out of your company mended, because you tend the conditions rather
#   than the crisis, and giving it takes nothing out of you.
# TITLES: Beansery is the excess — a place somebody never has to leave. Patch Beanams
#   and Doctor Beanlittle are the trait: something that was broken, working again. The
#   Bean Squeeze and Blood, Sweat and Beans are the inverse, and both are somebody
#   leaving with less than they came with.
# OFF-LIMITS: the crane bird standing all night in cold water; "restore somebody often
#   enough and they stop restoring themselves"; "rest given at the right moment does
#   years of work"; "going without teaches them"; "depletion is what makes people
#   move"; dried shrimp and curry leaf and a pantry that mends.
#   OLD FACETS: the fourth time you have got him back on his feet and the bed made up
#     again; two arriving barely speaking and a long walk and a proper meal; the wobbly
#     chair glued in the yard while the kettle is on; the weekend they came for with
#     nothing said; the friend who drove two hours into no food and a mood.
#   QUESTION owns: a friend arriving for the weekend with a bad shoulder and a job she
#     will not talk about. THAT PLUS THREE OF THE OLD FACETS MAKES HOSTING SPENT
#     ENTIRELY — nobody comes to stay in this entry, and none of it happens at home.
umami-dried-mung	most	court	surety-offered	family	elevated
# STAKES: your brother's bail address, on the record, for the fourth time
# LANE A — it is said to the bench and written down, the address is his bail address, and it does not get handed back.
umami-dried-mung	high	orchard	row-started	friend	grounded
# STAKES: two days of a woman who's done nothing but work since the spring
umami-dried-mung	mid	market	stall-covered	stranger	grounded
# STAKES: twenty minutes off a woman who hasn't sat down since seven
umami-dried-mung	low	float tank	overrun-taken	official	elevated
# STAKES: twenty minutes taken off somebody who's been in since six
# LANE B — how the place runs on one person: the salt, the hour, the shower, and the turnaround between bookings that she does alone.
umami-dried-mung	least	car	evening-taken	friend	grounded
# STAKES: the first evening she's had in three weeks, spent on your week
#
# === sour-fermented-kidney — tested / hardened / untried
# AXIS: the thing has already happened to you and it changed you where nobody saw, so
#   you know what it actually costs — and that knowing is what you act on.
# TITLES: Beanface is the excess, the scar worn as a credential. Trial by Bean and
#   Beantoon are the trait — what was survived, put to use. The Beankie and Fresh Beans
#   are the inverse: nothing has happened to you yet, and it shows.
# OFF-LIMITS: a boar charging the thing that wounded it; "come through enough of it and
#   softness starts to look like weakness"; "having been through it counts for
#   something"; "let this one be easy"; "the untested have better ideas sometimes";
#   mustard seed and old scars and a brine that has survived this winter before.
#   OLD FACETS: the young one on the crew told what it cost you and then what it will
#     cost him; the first-aid dummy and compressions done on a person; the shop that
#     went under and the woman three months in; the sea swimmers and your worst day in
#     the water; the foster placement agreed before she had finished. FOUR OF THESE ARE
#     ONE SHAPE — advising somebody standing where you stood — and so are all five
#     answers. NO FACET HERE DOES THAT.
#   QUESTION owns: a friend from work who has had the year you had four years ago,
#     sitting down opposite you with it.
sour-fermented-kidney	most	site office	signature-withheld	colleague	elevated
# STAKES: a year of her life, because a year of yours was held back
# LANE A — the intake closes when it closes, and the year she does not get signed off for is a year she does not get back.
sour-fermented-kidney	high	funeral	flat-cleared	family	grounded
# STAKES: the flat your cousin was found in, and nobody else will do it
sour-fermented-kidney	mid	climbing wall	descent-advised	friend	grounded
# STAKES: a friend frozen on a hold with four people shouting her on
sour-fermented-kidney	low	seance	loss-denied	stranger	elevated
# STAKES: saying to a table of strangers that nothing has happened to you
# LANE B — how the table is actually worked: who is asked first, what she does with a name, and the order she comes round in.
sour-fermented-kidney	least	lido	warning-unheeded	friend	grounded
# STAKES: two years that nearly finished the person warning you about them
#
# === spicy-smoked-cannellini — arresting / confronting / unnoticeable
# AXIS: one spare thing, placed on purpose, stops people where they stand — and you do
#   not explain it.
# TITLES: Beanin Your Face is the excess, the thing nobody can get past. Stopped in
#   Your Beans and The Double Bean are the trait — the interruption that works.
#   Passed Bean and Beander the Radar are the inverse: not registering at all.
# OFF-LIMITS: a coral snake's colours as a warning; "make them look"; "one red thread
#   wakes the whole dish"; "turn it down a notch"; "not being watched is a relief";
#   burnt tomato and smoke stopping the conversation mid-sentence.
#   OLD FACETS: the face three times life size hung at the entrance; the lecture opened
#     on the one sentence that sits four hundred people up; one chair and one lemon in
#     the window; the mirror behind the bar; the bus driver looking past you. THE
#     ENTRY'S WHOLE VOCABULARY IS EXHIBITION — only the LEAST here is a made object on
#     a wall, and no facet is a gallery hang, a lecture, a shop window or a mirror.
#   QUESTION owns: rooms going quiet for a second when you walk into them.
spicy-smoked-cannellini	most	hotel	photograph-included	friend	elevated
# STAKES: her fortieth in front of eighty people, and the room afterwards
# LANE A — it plays once, in front of eighty people, and the room it happens to is the room she has to stand in afterwards.
spicy-smoked-cannellini	high	underpass	word-painted	group	grounded
# STAKES: an underpass the council gave you, and the herons everyone expects
spicy-smoked-cannellini	mid	lift	count-posted	neighbour	grounded
# STAKES: nine weeks of broken lift and meetings four people come to
spicy-smoked-cannellini	low	show cave	darkness-described	official	elevated
# STAKES: the one thing you saw, kept back so the group's answer stands
# LANE B — how the cave is worked: the lit sections, the part they do not take people into, and the lamp going out at the bottom.
spicy-smoked-cannellini	least	gallery	piece-swapped	group	grounded
# STAKES: the piece that would have taken the room, left in the bag
#
# === sweet-boiled-edamame — dependable / predictable / unreliable
# AXIS: what you said you would do is what happens, so other people's arrangements get
#   built on top of it.
# TITLES: The Usual Beanspects is the excess — so predictable that nobody looks. Steady
#   Beaneddie and Old Beanliable are the trait. The Unreliable Beanarrator and Beaning
#   in Action are the inverse: the thing said and the thing not done.
# OFF-LIMITS: a shire horse pulling the same load without being asked; "nobody thanks
#   the tap for running"; "being counted on is worth the dullness"; "do it differently
#   this once"; "a thing dropped early beats a thing finished out of duty"; zunda and
#   kept hours and a pot ready when it said.
#   OLD FACETS: eleven years on the lift share with the time no longer agreed; the
#     quarter peal at half past nine with your own rope; the moving day, the van and the
#     straps; the awning in the rain; the accounts not started and nearly there. So no
#     lift share, no bell ringing, no moving day, no awning, no unstarted books.
#   QUESTION owns: six years of driving your aunt to her Tuesday class against a wedding
#     you would like to be at. So no facet here is a standing lift against a rival
#     event.
sweet-boiled-edamame	most	library	rota-confirmed	official	elevated
# STAKES: a year of bank holidays you'd decided to stop doing
# LANE A — it is printed and pinned for the whole year, and the year is what the other four then arrange around.
sweet-boiled-edamame	high	supermarket	order-rebuilt	group	grounded
# STAKES: food for eighty people nobody else has brought anything for
sweet-boiled-edamame	mid	stairwell	morning-held	housemate	grounded
# STAKES: half a day's work against a plumber she has no other way of letting in
sweet-boiled-edamame	low	aquarium	evening-dropped	friend	elevated
# STAKES: her leaving drinks, with a dozen people coming
