# BATCH 09 — pitch layout most=G high=E mid=G low=G least=E
# Elevated slots are high and least in every entry. High is LANE A throughout (the act
# cannot be taken back); least is a withdrawal or a full inverse in every entry here, so
# least is LANE B. Lane declared per row, test answered before any prose exists.
#
# TWO ENTRIES SIT NEXT TO THINGS ALREADY WRITTEN — found before planning:
#   bitter-roasted-green (brisk) is the second entry on the TEMPO axis. sour-fried-fava
#     (swift, batch 01) is already written and is DECIDING FAST UNDER PRESSURE — the
#     landlord on the step, the fire jumped the road, ordering for both of you, the last
#     space on the sailing, the dog at the shelter. Every one is a decision made before
#     there was time to make it. Brisk is NOT a decision at all: it is the PACE AT WHICH
#     YOU CONDUCT THINGS with other people, and the cost is what gets cut off. So in this
#     entry: NO scene where a decision has to be made quickly, and NOTHING WITH A DEADLINE
#     OR A CLOSING WINDOW. The pressure in brisk is entirely self-supplied — nothing is
#     rushing you, you are just done.
#   spicy-fried-edamame (emphatic) sits next to forthright (sour-roasted-edamame, batch 02,
#     SAME BEAN) and frank (sour-roasted-cannellini, batch 01). Forthright is DECLARING
#     WHERE YOU STAND when the room would rather you didn't — the witness at the registry
#     desk, the five-a-side ultimatum, the running order. Frank is A TRUE THING SAID ABOUT
#     SOMEBODY to their face. Emphatic is neither: the position can be completely ordinary
#     and uncontested — what is voted on is the FORCE it is delivered with, and the excess
#     is force spent where none was called for. So: no facet in which saying it is brave,
#     costly or unwelcome, and nobody is being told a truth about themselves.
#   ALSO NOTED, not a collision but close: sour-dried-black (flinty) sits next to steely
#     (bitter-dried-fava) which I wrote in batch 08. Steely is CARRYING OUT the hard act —
#     the birds done on the Saturday, the drunk friend driven to the station. Flinty is a
#     TEXTURE IN THE FACE OF FEELING: no give, no soothing, straight to what happens next,
#     while somebody in front of you is having an emotion. Nothing in this entry has the
#     reader performing an unpleasant task; every scene has feeling in the room.
#
# === bitter-smoked-cannellini — hermetic / reclusive / public
# AXIS: you work and live behind a closed door by preference, and what happens in there is
#   not shown or explained to anybody. Cannellini curates the door — this is chosen, not
#   social failure; smoked means the effect reaches people while the source stays out of
#   view; bitter makes it an acquired and unapologetic taste rather than shyness.
# NOT: reticent (bitter-smoked-edamame — not saying much), inward (umami-fermented-pinto —
#   attention turned in), introspective, still (bitter-smoked-butter), solitary-as-sadness.
#   Hermetic is the DOOR. Reclusive is the door kept shut past the point it costs you the
#   people on the other side; public is the whole thing thrown open and narrated.
# OFF-LIMITS: the snail sealing itself in and waiting out the dry months; "stop answering and
#   eventually nobody knocks"; "keep the door shut"; "answer the door this once"; "company is
#   worth the trouble"; vine cuttings, shut doors, smoke that shares no method. QUESTION owns:
#   the rocking horse in the shed since spring and the friend asking to see it — so NO facet
#   in which a private PROJECT is asked after and shown or withheld, which is the entire
#   question and all five answers. OLD FACETS: the chained gate and the quarter-mile walk up
#   and the door staying shut, the bothy and another week of food, the radio at two in the
#   morning with no names, the clipboard on the doorstep given tea, the microphone in the
#   market square. NOTE: THREE OF FIVE ARE SOMEBODY ARRIVING AT A THRESHOLD — gate, doorstep,
#   square. The arriving-visitor shape is out; this entry goes to places where the reader is
#   already among people and the door is a figurative one.
bitter-smoked-cannellini	most	hospital	ward-unnotified	family	grounded
bitter-smoked-cannellini	high	polling station	count-attended	official	elevated
bitter-smoked-cannellini	mid	barbers	chair-quiet	stranger	grounded
bitter-smoked-cannellini	low	bus	journey-accompanied	neighbour	grounded
bitter-smoked-cannellini	least	hospice	years-recounted	stranger	elevated
# LANE A high: you are a counting agent at a night count; the box is opened, the bundles go
#   round the table, a recount is called on a margin of nine, and the declaration is made at
#   four in the morning. Whatever you say about your own name being on the list is said in
#   front of the people who will read it out, and then it is read out.
# LANE B least: how a plasma donation session actually works — ninety minutes in the chair
#   with a needle in one arm, the machine that takes it and gives the red cells back, the
#   nurse who checks on you every twenty minutes, and the fact that the man in the next chair
#   is there every fortnight and has nothing to do but talk.
#   NOTE: tattoo studio was planned here and swapped out — I used it in batch 08 (bitter-dried
#   -fava low) and a second four-hour-in-the-chair scene reads as the same probe, thin bucket
#   or not. The linter allowed it; the repetition is the point of the window, so it goes.
#
# === bitter-roasted-green — brisk / abrupt / dawdling
# AXIS: you move things along at your own pace and finish before anybody expected to be
#   finished, and it is warm rather than cold — roasted means it radiates and people feel
#   dealt with, not dismissed. Green supplies the forward motion; bitter is what makes the
#   cutting-off unsentimental.
# NOT: swift (sour-fried-fava, batch 01 — see the header, deciding fast under pressure),
#   efficient-as-thrift, impatient (bitter-fried-green — the annoyance), urgent
#   (spicy-fried-mung — the stakes are high), decisive. Brisk is PACE APPLIED TO OTHER
#   PEOPLE. Abrupt is the pace cutting somebody off mid-thing with something still to say;
#   dawdling is time spent with no aim and no guilt about it.
# OFF-LIMITS: the roadrunner covering ground faster than it flies; "brisk enough and the
#   difficult things go somewhere else"; "the quick reply clears the day"; "ask for the long
#   version"; "dawdling has its own rewards"; blistered walnut, short heat, the oven finishing
#   before the table sits. QUESTION owns: the uncle ringing on a Sunday and the twelve minutes
#   before you leave — so NO PHONE CALL FACETS AT ALL in this entry, which the old facetMost
#   also spent. OLD FACETS: the fifty-second call with two things unsaid, the hour meeting done
#   in nineteen minutes, the shopping put away and the meal on before anybody decided anything,
#   the washing left in the machine, the one errand and the four o'clock departure. NOTE: two
#   are domestic tempo with nobody else in them and two are office/comms, both saturated. This
#   entry uses neither, and per the axis NOTHING HERE HAS A DEADLINE.
bitter-roasted-green	most	church	condolences-clipped	family	grounded
bitter-roasted-green	high	building site	handover-compressed	colleague	elevated
bitter-roasted-green	mid	garden centre	browsing-curtailed	partner	grounded
bitter-roasted-green	low	pier	afternoon-unfilled	friend	grounded
bitter-roasted-green	least	canal	lock-dawdled	stranger	elevated
# LANE A high: you are handing a half-finished job over to the crew taking it on, and what
#   you leave out of the handover is built on for the next four months before anybody finds
#   it. Nothing about it is recoverable at the point you walk off the site.
# LANE B least: how a canal actually moves — the paddles wound by hand, who gives way at a
#   lock, the boat behind waiting, and the fact that the whole system runs at three miles an
#   hour and cannot be hurried by anybody.
#
# === sour-dried-black — flinty / stony / soft
# AXIS: somebody in front of you is feeling something and you give it no give at all — no
#   soothing, no cushioning, straight to the fact and what happens next. Black holds its shape
#   and shows nothing of the interior; dried means nothing is added, no warmth put on top;
