# BATCH 08 — pitch layout most=E high=G mid=G low=E least=G
# Elevated slots are most and low in every entry. Most is LANE A throughout (the act
# cannot be taken back); low is a withdrawal in every entry here, so low is LANE B.
# Lane declared per row, test answered before any prose exists.
#
# TWO ENTRIES SIT NEXT TO THINGS ALREADY WRITTEN — found before planning:
#   bitter-dried-fava (steely) is the third entry on the no-yielding axis. sour-dried-navy
#     (firm, batch 05) is NOT YIELDING TO WHO IS ASKING — five scenes of somebody working on
#     you and you saying no again: the cousins and the eleven thousand under, the brother at
#     the door, the woman at the flight desk, the partners in the hall, the fourth request.
#     sour-dried-cannellini (stringent, batch 04) is THE STANDARD ENFORCED AGAINST SYMPATHY —
#     last entry four minutes ago, the drunk lead, the wrong line on the form, the four at
#     the door, the couples in the booth. Steely is NEITHER. Nobody is asking steely for
#     anything and there is no rule behind it: steely is the reader DOING the unpleasant
#     thing themselves and absorbing what it costs. So in this entry: NO scene where the
#     reader is talked at and holds a no, and NO scene where the reader administers a rule
#     at a desk or a door. Every one of the five has the reader carrying out the hard act.
#   spicy-roasted-edamame (confident) was named in batch 02 as the thing ASSURED
#     (umami-fried-fava) isn't. Assured is being the one who KNOWS and settles it for
#     everybody — the last train, ring them all now, the sample changed halfway through.
#     Confident is bearing that arrives BEFORE the knowing. So: no facet in which the reader
#     turns out to have the right information; the vote is on walking in as though it is
#     already yours. Also next to painstaking (spicy-boiled-cannellini) only in flavour —
#     nothing here about doing the work well.
#
# === bitter-fermented-cannellini — scholarly / pedantic / unlearned
# AXIS: you go to the source and the received version is not good enough, and the going is
#   done privately, for its own sake, with nobody asking for it. Cannellini curates what is
#   worth knowing; fermented means the work happens out of sight and arrives at conclusions
#   nobody followed you to; bitter makes it acquired rather than natural.
# NOT: precise (sour-boiled-cannellini, batch 02 — accuracy of a figure in front of you),
#   substantive (umami-dried-chickpea, batch 03 — weight of CONTENT), antiquarian
#   (bitter-fermented-adzuki, batch 03 — SAME FLAVOUR AND FORM, and the closest thing in the
#   corpus: antiquarian is attachment to the old object and the old way; scholarly is
#   attachment to what is actually true and where it is written down), bookish
#   (bitter-fermented-navy, unwritten). Pedantic is the correction made where nobody wanted
#   it; unlearned is not going and not minding.
# OFF-LIMITS: the long-eared owl in the same tree all winter; "correct enough small things
#   and nobody finishes a sentence nearby"; "read the whole thing properly"; "guess and move
#   on"; "doing beats reading about it"; hop flowers, marginal notes, white miso ageing by a
#   rule written elsewhere. QUESTION owns: the canal plaque with a new fact every morning and
#   some of them wrong, and writing to whoever maintains it — so NO facet in which a public
#   text is wrong and the reader corrects its author. OLD FACETS: the church tower in the pub
#   and the divorce conversation, two versions of a document in the records office, the word's
#   etymology given unasked, the cathedral misericords not going in, the war the poem was
#   written in. NOTE: three of five are the reader displaying knowledge at a table, and two are
#   archives. Neither shape is rebuilt — the archive because the question already owns the
#   researched-source move, the table because it is the pedantic reflex three times over.
bitter-fermented-cannellini	most	rehearsal room	notes-corrected	group	elevated
bitter-fermented-cannellini	high	hospice	language-learned	family	grounded
bitter-fermented-cannellini	mid	hardware shop	fault-explained	stranger	grounded
bitter-fermented-cannellini	low	evening class	term-unpursued	stranger	elevated
bitter-fermented-cannellini	least	ice rink	provenance-shrugged	friend	grounded
# LANE A most: the company has been rehearsing a translation for five weeks, the director has
#   built the reading of the last scene on a word that the text does not support, and press
#   night is Thursday. What you say lands in front of the whole company and cannot be unsaid.
# LANE B low: how an evening class actually runs — the tutor who teaches it for nothing, the
#   six who come, the photocopied sheet, the point at which somebody is supposed to go away
#   and do the reading.
#
# === bitter-dried-fava — steely / pitiless / pliant
# AXIS: the hard thing done by you, at your own cost, without flinching and without heat.
#   Fava supplies the appetite for the difficult thing others step around; dried means nothing
#   is added — no anger, no speech, no visible working; bitter means it is not enjoyed and not
#   softened either.
# NOT: firm and stringent — see the header, both are already written and both are refusals.
#   Also NOT hard-line (bitter-fried-kidney — a position held), fearless (bitter-fried-fava —
#   the appetite for danger), dauntless. Pitiless is the hardness continued past the point it
#   was needed, onto somebody who has already given; pliant is the hard part handed to somebody
#   else or dissolved.
# OFF-LIMITS: the iron wolf running the winter down; "hardness with nothing behind it is just
#   cruelty"; "somebody has to do the unpleasant part"; "bend on this one"; "softness gets more
#   out of people"; split skins, cold resolve, the pantry, ta'amiya, parsley stems. QUESTION
#   owns: the trip you said in March should not run and the other five waiting on you — the
#   whole holding-a-no shape, which is a second reason it is banned here. OLD FACETS: the debt
#   collected off the man with the true story, the horse put down, the squad cut from eighteen
#   to fourteen, the brother and the three thousand, the weekend rule dissolved by exceptions.
#   NOTE: the horse and the squad are the only two doing the actual axis; the other three are
#   the firm/stringent shape. Neither the animal nor the team cut is rebuilt.
bitter-dried-fava	most	clinic	relief-withheld	family	elevated
bitter-dried-fava	high	shed	clearance-done	alone	grounded
bitter-dried-fava	mid	holiday let	night-driven	friend	grounded
bitter-dried-fava	low	tattoo studio	pain-deferred	stranger	elevated
bitter-dried-fava	least	school	discipline-dissolved	child	grounded
# LANE A most: your dad has been told this morning, in front of you, how long it is, and on
#   the way out he asks you whether the doctor might have it wrong. What you answer him is the
#   thing he carries out of the building, and there is no second version of it.
# LANE B low: how a tattoo studio actually works — the stencil gone on and checked in the
#   mirror, the deposit, the four hours booked in one sitting, the point where they ask if you
#   want to break it into two.
#
# === sour-fried-navy — particular / finicky / unfussy
# AXIS: there is a right way, you know it exactly, and the correction happens in the same
#   motion as noticing. Navy makes it a system that ought to hold; sour makes it a wince, quick
#   and bright, not a sulk; fried removes the gap — the hand is already putting it back.
# NOT: precise (sour-boiled-cannellini, batch 02 — accuracy of a figure), exacting
#   (bitter-fried-cannellini — the standard of the WORK), painstaking (spicy-boiled-cannellini,
#   batch 05 — labour and care put in), stringent. Particular is PREFERENCE with the force of
#   a rule, and it is about how things are for YOU. Finicky is the requirement grown until
#   nothing anybody offers can meet it; unfussy is taking it as it comes and genuinely not
#   minding.
# OFF-LIMITS: the wombat squaring off its own droppings; "particular enough and there's nothing
#   left anybody can offer"; "knowing what you like saves everybody time"; "eat what's put in
#   front of you"; "not minding is a cheap kind of freedom"; mustard seed, cider vinegar, the
#   pan wanting it the usual way. QUESTION owns: four people to dinner, the way the table is
#   laid, the way the tea is made, and the seat that is your seat — so NO facet in which the
#   reader hosts and imposes their arrangement, and NOTHING ABOUT TEA. OLD FACETS: the mug with
#   the bag in it and the four minutes, the chisels on the bench in order of width, the mitre
#   cut again, the plane brought back blunt, the pot luck with the used plate. NOTE: THREE OF
#   FIVE ARE A WORKSHOP AND A TOOL, and two are food handed to the reader. Both shapes are out
#   — no tools and no plates in this entry.
sour-fried-navy	most	hairdresser	length-repeated	stranger	elevated
sour-fried-navy	high	hostel	bunk-remade	stranger	grounded
sour-fried-navy	mid	charity shop	rail-reordered	alone	grounded
sour-fried-navy	low	football ground	place-unclaimed	friend	elevated
sour-fried-navy	least	airbnb	arrangement-accepted	partner	grounded
# LANE A most: the cut is a wedding cut, it is the morning of it, and you have already had her
#   take it shorter twice. Hair does not come back, the third time is the last inch there is to
#   have, and you are photographed all day.
# LANE B low: how a football ground actually seats people — the season ticket that is a
#   specific seat, the steward with the printed sheet, the family who have four together and
#   one of them is yours.
#
# === spicy-roasted-edamame — confident / cocksure / diffident
# AXIS: bearing that arrives before the evidence does, out loud and in public, and it tends to
#   become true because of the bearing. Edamame supplies the practicality — you will make
#   yourself into what is needed; roasted puts it where everyone can see; spicy makes it
#   unignorable and slightly ahead of itself.
# NOT: assured (umami-fried-fava, batch 02 — see the header, being the one who KNOWS),
#   emphatic, magnetic (spicy-roasted-black — pull), sure (spicy-dried-cannellini — settled
#   inwardly). Confident is putting yourself forward for what you have not done. Cocksure is
#   the certainty spent where the checking was the whole job; diffident is the real credential
#   held back.
# OFF-LIMITS: the stallion walking in like the yard is already his; "certainty carries a room
#   and skips the checking"; "season once and trust the heat"; "ask somebody who'd know";
#   "doubt turns up in time to save the walk back"; chilli salt, lime, the pod knowing it will
#   be good. QUESTION owns: two years on the bakery counter and the Saturday shift you have
#   never run, the rota, the bread, the till — so NO facet in which the reader takes on a job
#   or a shift they are not qualified for, which is answerMost and answerHigh verbatim. OLD
#   FACETS: the unread brief and the yes to all of it, eleven candidates and the youngest by a
#   decade, the last leg of the relay, the hands going before the piece, the few words declined
#   because others are better placed. NOTE: THREE OF FIVE ARE AN AUDITION OR A PERFORMANCE —
#   the interview, the race, the recital. That shape and the job-application shape are both out.
spicy-roasted-edamame	most	moor	route-asserted	group	elevated
spicy-roasted-edamame	high	market	price-set	stranger	grounded
spicy-roasted-edamame	mid	nursery	child-carried	official	grounded
spicy-roasted-edamame	low	lecture hall	question-swallowed	stranger	elevated
spicy-roasted-edamame	least	wedding	speech-passed	family	grounded
# LANE A most: the light is going on a moor with no path, five people are following you, and
#   the two ways down separate by four miles at the bottom. Once everybody is walking, the
#   other way is gone.
# LANE B low: how a public lecture actually ends — the roving microphone, the chair saying
#   there is time for two more, the woman on the platform who has just got a date wrong that
#   half the room did not catch.
#
# === sweet-boiled-pinto — daydreamy / absent / grounded
# AXIS: the interior runs somewhere better and takes you with it, warmly and without malice,
#   and the room quietly loses you. Pinto supplies the vivid invented landscape; boiled makes it
#   a slow immersion rather than a flight; sweet keeps it pleasant, so nobody minds much and
